"","Timestamp_UTC","Flood.Depth","QC_Roll_Up","QC_Spike_Test","QC_Rate_of_Change","QC_Flat_Line","QC_Volatility","QC_Climatology","Location","Unit","Time_ET","min","QC_Sensor_Error","QC_Note","Station.Name","Latitude","Longitude","Type","Sponsor","Directions"
"21",2026-04-08 20:19:00,0,1,1,1,1,1,1,"Fall.River","Flood Depth_ft",2026-04-08 16:19:00,0,NA,"Data passed quality control checks","Fall River - Stafford Square",41.6952,-71.1398,"radar","Executive Office of Energy and Environmental Affairs","https://maps.app.goo.gl/gsJN7B6JPrLTdSAy6"
"22",2026-04-08 20:19:00,0,1,1,1,1,1,1,"Lewis.Mall","Flood Depth_ft",2026-04-08 16:19:00,0,NA,"Data passed quality control checks","Boston - Lewis Mall",42.3663,-71.0417,"ultrasonic","City of Boston","https://maps.app.goo.gl/7JEpb8W8TKiTKhyN9"
"23",2026-04-08 20:19:00,0,9,9,9,9,9,9,"Long.Wharf","Flood Depth_ft",2026-04-08 16:19:00,0,NA,"No data collected","Boston - Long Wharf",42.3601,-71.0484,"radar","City of Boston","https://maps.app.goo.gl/4Xo7PL747sF612fG9"
"24",2026-04-08 20:19:00,0,1,1,1,1,1,1,"Tenean.Beach","Flood Depth_ft",2026-04-08 16:19:00,0,NA,"Data passed quality control checks","Boston - Tenean Beach",42.29139,-71.0424,"radar","City of Boston","https://maps.app.goo.gl/aYWeqcaZen26JbRC7"
"25",2026-04-08 20:20:00,0,1,1,1,1,1,1,"Border.St","Flood Depth_ft",2026-04-08 16:20:00,0,NA,"Data passed quality control checks","Boston - Border St. ",42.3765,-71.04111,"ultrasonic","City of Boston","https://maps.app.goo.gl/VtXtyDUQe67GxcSn7"
"26",2026-04-08 20:20:00,0,1,1,1,1,1,1,"Essex","Flood Depth_ft",2026-04-08 16:20:00,0,NA,"Data passed quality control checks","Essex - Main St. ",42.6311,-70.7762,"ultrasonic","Executive Office of Energy and Environmental Affairs","https://maps.app.goo.gl/re6FYLZkg8iYeEHs8"
"27",2026-04-08 20:20:00,0,1,1,1,1,1,1,"Fall.River","Flood Depth_ft",2026-04-08 16:20:00,0,NA,"Data passed quality control checks","Fall River - Stafford Square",41.6952,-71.1398,"radar","Executive Office of Energy and Environmental Affairs","https://maps.app.goo.gl/gsJN7B6JPrLTdSAy6"
"28",2026-04-08 20:20:00,0,1,1,1,1,1,1,"Lewis.Mall","Flood Depth_ft",2026-04-08 16:20:00,0,NA,"Data passed quality control checks","Boston - Lewis Mall",42.3663,-71.0417,"ultrasonic","City of Boston","https://maps.app.goo.gl/7JEpb8W8TKiTKhyN9"
"29",2026-04-08 20:20:00,0,1,1,1,1,1,1,"Long.Wharf","Flood Depth_ft",2026-04-08 16:20:00,0,NA,"Data passed quality control checks","Boston - Long Wharf",42.3601,-71.0484,"radar","City of Boston","https://maps.app.goo.gl/4Xo7PL747sF612fG9"
"30",2026-04-08 20:20:00,0,1,1,1,1,1,1,"Tenean.Beach","Flood Depth_ft",2026-04-08 16:20:00,0,NA,"Data passed quality control checks","Boston - Tenean Beach",42.29139,-71.0424,"radar","City of Boston","https://maps.app.goo.gl/aYWeqcaZen26JbRC7"
"31",2026-04-08 20:21:00,0,1,1,1,1,1,1,"Border.St","Flood Depth_ft",2026-04-08 16:21:00,0,NA,"Data passed quality control checks","Boston - Border St. ",42.3765,-71.04111,"ultrasonic","City of Boston","https://maps.app.goo.gl/VtXtyDUQe67GxcSn7"
"32",2026-04-08 20:21:00,0,1,1,1,1,1,1,"Essex","Flood Depth_ft",2026-04-08 16:21:00,0,NA,"Data passed quality control checks","Essex - Main St. ",42.6311,-70.7762,"ultrasonic","Executive Office of Energy and Environmental Affairs","https://maps.app.goo.gl/re6FYLZkg8iYeEHs8"
"33",2026-04-08 20:21:00,0,1,1,1,1,1,1,"Fall.River","Flood Depth_ft",2026-04-08 16:21:00,0,NA,"Data passed quality control checks","Fall River - Stafford Square",41.6952,-71.1398,"radar","Executive Office of Energy and Environmental Affairs","https://maps.app.goo.gl/gsJN7B6JPrLTdSAy6"
"34",2026-04-08 20:21:00,0,1,1,1,1,1,1,"Lewis.Mall","Flood Depth_ft",2026-04-08 16:21:00,0,NA,"Data passed quality control checks","Boston - Lewis Mall",42.3663,-71.0417,"ultrasonic","City of Boston","https://maps.app.goo.gl/7JEpb8W8TKiTKhyN9"
"35",2026-04-08 20:21:00,0,1,1,1,1,1,1,"Long.Wharf","Flood Depth_ft",2026-04-08 16:21:00,0,NA,"Data passed quality control checks","Boston - Long Wharf",42.3601,-71.0484,"radar","City of Boston","https://maps.app.goo.gl/4Xo7PL747sF612fG9"
"36",2026-04-08 20:21:00,0,9,9,9,9,9,9,"Tenean.Beach","Flood Depth_ft",2026-04-08 16:21:00,0,NA,"No data collected","Boston - Tenean Beach",42.29139,-71.0424,"radar","City of Boston","https://maps.app.goo.gl/aYWeqcaZen26JbRC7"
"37",2026-04-08 20:22:00,0,1,1,1,1,1,1,"Border.St","Flood Depth_ft",2026-04-08 16:22:00,0,NA,"Data passed quality control checks","Boston - Border St. ",42.3765,-71.04111,"ultrasonic","City of Boston","https://maps.app.goo.gl/VtXtyDUQe67GxcSn7"
"38",2026-04-08 20:22:00,0,1,1,1,1,1,1,"Essex","Flood Depth_ft",2026-04-08 16:22:00,0,NA,"Data passed quality control checks","Essex - Main St. ",42.6311,-70.7762,"ultrasonic","Executive Office of Energy and Environmental Affairs","https://maps.app.goo.gl/re6FYLZkg8iYeEHs8"
"39",2026-04-08 20:22:00,0,1,1,1,1,1,1,"Fall.River","Flood Depth_ft",2026-04-08 16:22:00,0,NA,"Data passed quality control checks","Fall River - Stafford Square",41.6952,-71.1398,"radar","Executive Office of Energy and Environmental Affairs","https://maps.app.goo.gl/gsJN7B6JPrLTdSAy6"
"40",2026-04-08 20:22:00,0,1,1,1,1,1,1,"Lewis.Mall","Flood Depth_ft",2026-04-08 16:22:00,0,NA,"Data passed quality control checks","Boston - Lewis Mall",42.3663,-71.0417,"ultrasonic","City of Boston","https://maps.app.goo.gl/7JEpb8W8TKiTKhyN9"
"41",2026-04-08 20:22:00,0,9,9,9,9,9,9,"Long.Wharf","Flood Depth_ft",2026-04-08 16:22:00,0,NA,"No data collected","Boston - Long Wharf",42.3601,-71.0484,"radar","City of Boston","https://maps.app.goo.gl/4Xo7PL747sF612fG9"
"42",2026-04-08 20:22:00,0,1,1,1,1,1,1,"Tenean.Beach","Flood Depth_ft",2026-04-08 16:22:00,0,NA,"Data passed quality control checks","Boston - Tenean Beach",42.29139,-71.0424,"radar","City of Boston","https://maps.app.goo.gl/aYWeqcaZen26JbRC7"
"43",2026-04-08 20:23:00,0,1,1,1,1,1,1,"Border.St","Flood Depth_ft",2026-04-08 16:23:00,0,NA,"Data passed quality control checks","Boston - Border St. ",42.3765,-71.04111,"ultrasonic","City of Boston","https://maps.app.goo.gl/VtXtyDUQe67GxcSn7"
"44",2026-04-08 20:23:00,0,1,1,1,1,1,1,"Essex","Flood Depth_ft",2026-04-08 16:23:00,0,NA,"Data passed quality control checks","Essex - Main St. ",42.6311,-70.7762,"ultrasonic","Executive Office of Energy and Environmental Affairs","https://maps.app.goo.gl/re6FYLZkg8iYeEHs8"
"45",2026-04-08 20:23:00,0,1,1,1,1,1,1,"Fall.River","Flood Depth_ft",2026-04-08 16:23:00,0,NA,"Data passed quality control checks","Fall River - Stafford Square",41.6952,-71.1398,"radar","Executive Office of Energy and Environmental Affairs","https://maps.app.goo.gl/gsJN7B6JPrLTdSAy6"
"46",2026-04-08 20:23:00,0,1,1,1,1,1,1,"Lewis.Mall","Flood Depth_ft",2026-04-08 16:23:00,0,NA,"Data passed quality control checks","Boston - Lewis Mall",42.3663,-71.0417,"ultrasonic","City of Boston","https://maps.app.goo.gl/7JEpb8W8TKiTKhyN9"
"47",2026-04-08 20:23:00,0,1,1,1,1,1,1,"Long.Wharf","Flood Depth_ft",2026-04-08 16:23:00,0,NA,"Data passed quality control checks","Boston - Long Wharf",42.3601,-71.0484,"radar","City of Boston","https://maps.app.goo.gl/4Xo7PL747sF612fG9"
"48",2026-04-08 20:23:00,0,1,1,1,1,1,1,"Tenean.Beach","Flood Depth_ft",2026-04-08 16:23:00,0,NA,"Data passed quality control checks","Boston - Tenean Beach",42.29139,-71.0424,"radar","City of Boston","https://maps.app.goo.gl/aYWeqcaZen26JbRC7"
"49",2026-04-08 20:24:00,0,1,1,1,1,1,1,"Border.St","Flood Depth_ft",2026-04-08 16:24:00,0,NA,"Data passed quality control checks","Boston - Border St. ",42.3765,-71.04111,"ultrasonic","City of Boston","https://maps.app.goo.gl/VtXtyDUQe67GxcSn7"
"50",2026-04-08 20:24:00,0,1,1,1,1,1,1,"Essex","Flood Depth_ft",2026-04-08 16:24:00,0,NA,"Data passed quality control checks","Essex - Main St. ",42.6311,-70.7762,"ultrasonic","Executive Office of Energy and Environmental Affairs","https://maps.app.goo.gl/re6FYLZkg8iYeEHs8"
"51",2026-04-08 20:24:00,0,1,1,1,1,1,1,"Fall.River","Flood Depth_ft",2026-04-08 16:24:00,0,NA,"Data passed quality control checks","Fall River - Stafford Square",41.6952,-71.1398,"radar","Executive Office of Energy and Environmental Affairs","https://maps.app.goo.gl/gsJN7B6JPrLTdSAy6"
"52",2026-04-08 20:24:00,0,1,1,1,1,1,1,"Lewis.Mall","Flood Depth_ft",2026-04-08 16:24:00,0,NA,"Data passed quality control checks","Boston - Lewis Mall",42.3663,-71.0417,"ultrasonic","City of Boston","https://maps.app.goo.gl/7JEpb8W8TKiTKhyN9"
"53",2026-04-08 20:24:00,0,1,1,1,1,1,1,"Long.Wharf","Flood Depth_ft",2026-04-08 16:24:00,0,NA,"Data passed quality control checks","Boston - Long Wharf",42.3601,-71.0484,"radar","City of Boston","https://maps.app.goo.gl/4Xo7PL747sF612fG9"
"54",2026-04-08 20:24:00,0,9,9,9,9,9,9,"Tenean.Beach","Flood Depth_ft",2026-04-08 16:24:00,0,NA,"No data collected","Boston - Tenean Beach",42.29139,-71.0424,"radar","City of Boston","https://maps.app.goo.gl/aYWeqcaZen26JbRC7"
"55",2026-04-08 20:25:00,0,1,1,1,1,1,1,"Border.St","Flood Depth_ft",2026-04-08 16:25:00,0,NA,"Data passed quality control checks","Boston - Border St. ",42.3765,-71.04111,"ultrasonic","City of Boston","https://maps.app.goo.gl/VtXtyDUQe67GxcSn7"
"56",2026-04-08 20:25:00,0,1,1,1,1,1,1,"Essex","Flood Depth_ft",2026-04-08 16:25:00,0,NA,"Data passed quality control checks","Essex - Main St. ",42.6311,-70.7762,"ultrasonic","Executive Office of Energy and Environmental Affairs","https://maps.app.goo.gl/re6FYLZkg8iYeEHs8"
"57",2026-04-08 20:25:00,0,1,1,1,1,1,1,"Fall.River","Flood Depth_ft",2026-04-08 16:25:00,0,NA,"Data passed quality control checks","Fall River - Stafford Square",41.6952,-71.1398,"radar","Executive Office of Energy and Environmental Affairs","https://maps.app.goo.gl/gsJN7B6JPrLTdSAy6"
"58",2026-04-08 20:25:00,0,1,1,1,1,1,1,"Lewis.Mall","Flood Depth_ft",2026-04-08 16:25:00,0,NA,"Data passed quality control checks","Boston - Lewis Mall",42.3663,-71.0417,"ultrasonic","City of Boston","https://maps.app.goo.gl/7JEpb8W8TKiTKhyN9"
"59",2026-04-08 20:25:00,0,9,9,9,9,9,9,"Long.Wharf","Flood Depth_ft",2026-04-08 16:25:00,0,NA,"No data collected","Boston - Long Wharf",42.3601,-71.0484,"radar","City of Boston","https://maps.app.goo.gl/4Xo7PL747sF612fG9"
"60",2026-04-08 20:25:00,0,1,1,1,1,1,1,"Tenean.Beach","Flood Depth_ft",2026-04-08 16:25:00,0,NA,"Data passed quality control checks","Boston - Tenean Beach",42.29139,-71.0424,"radar","City of Boston","https://maps.app.goo.gl/aYWeqcaZen26JbRC7"
"61",2026-04-08 20:26:00,0,1,1,1,1,1,1,"Border.St","Flood Depth_ft",2026-04-08 16:26:00,0,NA,"Data passed quality control checks","Boston - Border St. ",42.3765,-71.04111,"ultrasonic","City of Boston","https://maps.app.goo.gl/VtXtyDUQe67GxcSn7"
"62",2026-04-08 20:26:00,0,1,1,1,1,1,1,"Essex","Flood Depth_ft",2026-04-08 16:26:00,0,NA,"Data passed quality control checks","Essex - Main St. ",42.6311,-70.7762,"ultrasonic","Executive Office of Energy and Environmental Affairs","https://maps.app.goo.gl/re6FYLZkg8iYeEHs8"
"63",2026-04-08 20:26:00,0,1,1,1,1,1,1,"Fall.River","Flood Depth_ft",2026-04-08 16:26:00,0,NA,"Data passed quality control checks","Fall River - Stafford Square",41.6952,-71.1398,"radar","Executive Office of Energy and Environmental Affairs","https://maps.app.goo.gl/gsJN7B6JPrLTdSAy6"
"64",2026-04-08 20:26:00,0,1,1,1,1,1,1,"Lewis.Mall","Flood Depth_ft",2026-04-08 16:26:00,0,NA,"Data passed quality control checks","Boston - Lewis Mall",42.3663,-71.0417,"ultrasonic","City of Boston","https://maps.app.goo.gl/7JEpb8W8TKiTKhyN9"
"65",2026-04-08 20:26:00,0,1,1,1,1,1,1,"Long.Wharf","Flood Depth_ft",2026-04-08 16:26:00,0,NA,"Data passed quality control checks","Boston - Long Wharf",42.3601,-71.0484,"radar","City of Boston","https://maps.app.goo.gl/4Xo7PL747sF612fG9"
"66",2026-04-08 20:26:00,0,1,1,1,1,1,1,"Tenean.Beach","Flood Depth_ft",2026-04-08 16:26:00,0,NA,"Data passed quality control checks","Boston - Tenean Beach",42.29139,-71.0424,"radar","City of Boston","https://maps.app.goo.gl/aYWeqcaZen26JbRC7"
"67",2026-04-08 20:27:00,0,1,1,1,1,1,1,"Border.St","Flood Depth_ft",2026-04-08 16:27:00,0,NA,"Data passed quality control checks","Boston - Border St. ",42.3765,-71.04111,"ultrasonic","City of Boston","https://maps.app.goo.gl/VtXtyDUQe67GxcSn7"
"68",2026-04-08 20:27:00,0,1,1,1,1,1,1,"Essex","Flood Depth_ft",2026-04-08 16:27:00,0,NA,"Data passed quality control checks","Essex - Main St. ",42.6311,-70.7762,"ultrasonic","Executive Office of Energy and Environmental Affairs","https://maps.app.goo.gl/re6FYLZkg8iYeEHs8"
"69",2026-04-08 20:27:00,0,1,1,1,1,1,1,"Fall.River","Flood Depth_ft",2026-04-08 16:27:00,0,NA,"Data passed quality control checks","Fall River - Stafford Square",41.6952,-71.1398,"radar","Executive Office of Energy and Environmental Affairs","https://maps.app.goo.gl/gsJN7B6JPrLTdSAy6"
"70",2026-04-08 20:27:00,0,1,1,1,1,1,1,"Lewis.Mall","Flood Depth_ft",2026-04-08 16:27:00,0,NA,"Data passed quality control checks","Boston - Lewis Mall",42.3663,-71.0417,"ultrasonic","City of Boston","https://maps.app.goo.gl/7JEpb8W8TKiTKhyN9"
"71",2026-04-08 20:27:00,0,1,1,1,1,1,1,"Long.Wharf","Flood Depth_ft",2026-04-08 16:27:00,0,NA,"Data passed quality control checks","Boston - Long Wharf",42.3601,-71.0484,"radar","City of Boston","https://maps.app.goo.gl/4Xo7PL747sF612fG9"
"72",2026-04-08 20:27:00,0,9,9,9,9,9,9,"Tenean.Beach","Flood Depth_ft",2026-04-08 16:27:00,0,NA,"No data collected","Boston - Tenean Beach",42.29139,-71.0424,"radar","City of Boston","https://maps.app.goo.gl/aYWeqcaZen26JbRC7"
"73",2026-04-08 20:28:00,0,1,1,1,1,1,1,"Border.St","Flood Depth_ft",2026-04-08 16:28:00,0,NA,"Data passed quality control checks","Boston - Border St. ",42.3765,-71.04111,"ultrasonic","City of Boston","https://maps.app.goo.gl/VtXtyDUQe67GxcSn7"
"74",2026-04-08 20:28:00,0,1,1,1,1,1,1,"Essex","Flood Depth_ft",2026-04-08 16:28:00,0,NA,"Data passed quality control checks","Essex - Main St. ",42.6311,-70.7762,"ultrasonic","Executive Office of Energy and Environmental Affairs","https://maps.app.goo.gl/re6FYLZkg8iYeEHs8"
"75",2026-04-08 20:28:00,0,1,1,1,1,1,1,"Fall.River","Flood Depth_ft",2026-04-08 16:28:00,0,NA,"Data passed quality control checks","Fall River - Stafford Square",41.6952,-71.1398,"radar","Executive Office of Energy and Environmental Affairs","https://maps.app.goo.gl/gsJN7B6JPrLTdSAy6"
"76",2026-04-08 20:28:00,0,1,1,1,1,1,1,"Lewis.Mall","Flood Depth_ft",2026-04-08 16:28:00,0,NA,"Data passed quality control checks","Boston - Lewis Mall",42.3663,-71.0417,"ultrasonic","City of Boston","https://maps.app.goo.gl/7JEpb8W8TKiTKhyN9"
"77",2026-04-08 20:28:00,0,9,9,9,9,9,9,"Long.Wharf","Flood Depth_ft",2026-04-08 16:28:00,0,NA,"No data collected","Boston - Long Wharf",42.3601,-71.0484,"radar","City of Boston","https://maps.app.goo.gl/4Xo7PL747sF612fG9"
"78",2026-04-08 20:28:00,0,1,1,1,1,1,1,"Tenean.Beach","Flood Depth_ft",2026-04-08 16:28:00,0,NA,"Data passed quality control checks","Boston - Tenean Beach",42.29139,-71.0424,"radar","City of Boston","https://maps.app.goo.gl/aYWeqcaZen26JbRC7"
"79",2026-04-08 20:29:00,0,1,1,1,1,1,1,"Border.St","Flood Depth_ft",2026-04-08 16:29:00,0,NA,"Data passed quality control checks","Boston - Border St. ",42.3765,-71.04111,"ultrasonic","City of Boston","https://maps.app.goo.gl/VtXtyDUQe67GxcSn7"
"80",2026-04-08 20:29:00,0,1,1,1,1,1,1,"Essex","Flood Depth_ft",2026-04-08 16:29:00,0,NA,"Data passed quality control checks","Essex - Main St. ",42.6311,-70.7762,"ultrasonic","Executive Office of Energy and Environmental Affairs","https://maps.app.goo.gl/re6FYLZkg8iYeEHs8"
"81",2026-04-08 20:29:00,0,1,1,1,1,1,1,"Fall.River","Flood Depth_ft",2026-04-08 16:29:00,0,NA,"Data passed quality control checks","Fall River - Stafford Square",41.6952,-71.1398,"radar","Executive Office of Energy and Environmental Affairs","https://maps.app.goo.gl/gsJN7B6JPrLTdSAy6"
"82",2026-04-08 20:29:00,0,1,1,1,1,1,1,"Lewis.Mall","Flood Depth_ft",2026-04-08 16:29:00,0,NA,"Data passed quality control checks","Boston - Lewis Mall",42.3663,-71.0417,"ultrasonic","City of Boston","https://maps.app.goo.gl/7JEpb8W8TKiTKhyN9"
"83",2026-04-08 20:29:00,0,1,1,1,1,1,1,"Long.Wharf","Flood Depth_ft",2026-04-08 16:29:00,0,NA,"Data passed quality control checks","Boston - Long Wharf",42.3601,-71.0484,"radar","City of Boston","https://maps.app.goo.gl/4Xo7PL747sF612fG9"
"84",2026-04-08 20:29:00,0,1,1,1,1,1,1,"Tenean.Beach","Flood Depth_ft",2026-04-08 16:29:00,0,NA,"Data passed quality control checks","Boston - Tenean Beach",42.29139,-71.0424,"radar","City of Boston","https://maps.app.goo.gl/aYWeqcaZen26JbRC7"
"85",2026-04-08 20:30:00,0,1,1,1,1,1,1,"Border.St","Flood Depth_ft",2026-04-08 16:30:00,0,NA,"Data passed quality control checks","Boston - Border St. ",42.3765,-71.04111,"ultrasonic","City of Boston","https://maps.app.goo.gl/VtXtyDUQe67GxcSn7"
"86",2026-04-08 20:30:00,0,1,1,1,1,1,1,"Essex","Flood Depth_ft",2026-04-08 16:30:00,0,NA,"Data passed quality control checks","Essex - Main St. ",42.6311,-70.7762,"ultrasonic","Executive Office of Energy and Environmental Affairs","https://maps.app.goo.gl/re6FYLZkg8iYeEHs8"
"87",2026-04-08 20:30:00,0,1,1,1,1,1,1,"Fall.River","Flood Depth_ft",2026-04-08 16:30:00,0,NA,"Data passed quality control checks","Fall River - Stafford Square",41.6952,-71.1398,"radar","Executive Office of Energy and Environmental Affairs","https://maps.app.goo.gl/gsJN7B6JPrLTdSAy6"
"88",2026-04-08 20:30:00,0,1,1,1,1,1,1,"Lewis.Mall","Flood Depth_ft",2026-04-08 16:30:00,0,NA,"Data passed quality control checks","Boston - Lewis Mall",42.3663,-71.0417,"ultrasonic","City of Boston","https://maps.app.goo.gl/7JEpb8W8TKiTKhyN9"
"89",2026-04-08 20:30:00,0,1,1,1,1,1,1,"Long.Wharf","Flood Depth_ft",2026-04-08 16:30:00,0,NA,"Data passed quality control checks","Boston - Long Wharf",42.3601,-71.0484,"radar","City of Boston","https://maps.app.goo.gl/4Xo7PL747sF612fG9"
"90",2026-04-08 20:30:00,0,9,9,9,9,9,9,"Tenean.Beach","Flood Depth_ft",2026-04-08 16:30:00,0,NA,"No data collected","Boston - Tenean Beach",42.29139,-71.0424,"radar","City of Boston","https://maps.app.goo.gl/aYWeqcaZen26JbRC7"
"91",2026-04-08 20:31:00,0,1,1,1,1,1,1,"Border.St","Flood Depth_ft",2026-04-08 16:31:00,0,NA,"Data passed quality control checks","Boston - Border St. ",42.3765,-71.04111,"ultrasonic","City of Boston","https://maps.app.goo.gl/VtXtyDUQe67GxcSn7"
"92",2026-04-08 20:31:00,0,1,1,1,1,1,1,"Essex","Flood Depth_ft",2026-04-08 16:31:00,0,NA,"Data passed quality control checks","Essex - Main St. ",42.6311,-70.7762,"ultrasonic","Executive Office of Energy and Environmental Affairs","https://maps.app.goo.gl/re6FYLZkg8iYeEHs8"
"93",2026-04-08 20:31:00,0,1,1,1,1,1,1,"Fall.River","Flood Depth_ft",2026-04-08 16:31:00,0,NA,"Data passed quality control checks","Fall River - Stafford Square",41.6952,-71.1398,"radar","Executive Office of Energy and Environmental Affairs","https://maps.app.goo.gl/gsJN7B6JPrLTdSAy6"
"94",2026-04-08 20:31:00,0,1,1,1,1,1,1,"Lewis.Mall","Flood Depth_ft",2026-04-08 16:31:00,0,NA,"Data passed quality control checks","Boston - Lewis Mall",42.3663,-71.0417,"ultrasonic","City of Boston","https://maps.app.goo.gl/7JEpb8W8TKiTKhyN9"
